鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
安平區,建物,臺南市安平區府平路２３７號,0.0,住,,,1091015,土地0建物0車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,見其他登記事項,0950707,62.56,1,1,1,有,無,無,20000,320,,0.0,0,,RPXOMLNJJIPFFAD58CC
北區,建物,臺南市北區西門路三段１５５號七樓之３,0.0,商,,,1091015,土地0建物1車位1,七層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980908,230.25,3,2,2,有,有,有,34000,148,坡道平面,35.13,0,,RPQPMLNJJIPFFAD97CC
北區,建物,臺南市北區公園南路３６３號４樓之５,0.0,住,,,1091022,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0960824,74.56,2,2,1,有,有,有,15000,201,,0.0,0,,RPXNMLOJJIPFFAD58CC
北區,建物,臺南市北區開元路５１５號１７樓之６,0.0,商,,,1091029,土地0建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1041105,153.32,3,1,2,有,有,有,18000,117,坡道平面,27.73,0,,RPUOMLOJJIPFFAD38CC
東區,建物,臺南市東區大同路二段１９７號,0.0,商,,,1091019,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0680820,90.59,1,2,2,有,無,無,16000,177,,0.0,0,,RPQNMLOJJIPFFCD08CC
南區,建物,臺南市南區建南路３０１號８樓之６,0.0,住,,,1091021,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811210,122.84,3,2,2,有,有,有,13000,106,,0.0,0,,RPRNMLOJJIPFFCD18CC
東區,建物,臺南市東區東門路二段３９０巷６號５樓,0.0,住,,,1091024,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710722,121.1,3,2,2,有,有,有,10000,83,,0.0,0,,RPVNMLOJJIPFFCD58CC
東區,建物,臺南市東區崇明路３４號,0.0,住,,,1091016,土地0建物0車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0740618,105.82,0,2,1,有,無,有,16000,151,,0.0,0,部分承租。,RPOOMLOJJIPFFCD97CC
東區,建物,臺南市東區崇明路３４號,0.0,住,,,1091016,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0740618,140.86,4,2,2,有,無,有,16000,114,,0.0,0,部分承租。,RPPOMLOJJIPFFCD08CC
永康區,建物,臺南市永康區中正南路７０７之９號,0.0,工,,,1091028,土地0建物1車位0,見其他登記事項,2,工廠,見其他登記事項,鋼筋混凝土造,0871216,303.93,0,0,0,無,無,無,48000,,,0.0,0,,RPRPMLOJJIPFFKD56CC
