鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A02-08,6.07,商,,,1090316,土地1建物1車位1,八層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,84.75,1,1,1,有,無,7330000,105146,坡道平面,26.45,1200000,,RPVPOLNLLHGGFBJ78CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A16-12,11.28,商,,,1090919,土地1建物1車位1,十二層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,138.9,2,2,1,有,無,12170000,98444,坡道平面,26.45,1100000,,RPWPOLNLLHGGFBJ88CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A16-13,11.28,商,,,1090923,土地1建物1車位1,十三層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,138.9,2,2,1,有,無,12170000,98444,坡道平面,26.45,1100000,,RPXPOLNLLHGGFBJ98CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A17-08,10.86,商,,,1090115,土地1建物1車位1,八層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,133.32,2,2,1,有,無,11280000,94320,坡道平面,26.45,1200000,,RPOQOLNLLHGGFBJ18CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A02-09,6.07,商,,,1081014,土地1建物1車位1,九層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,84.09,1,1,1,有,無,6760000,97084,坡道平面,25.79,1100000,,RPPQOLNLLHGGFBJ28CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A17-09,10.86,商,,,1090412,土地1建物1車位1,九層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,133.32,2,2,1,有,無,11180000,94320,坡道平面,26.45,1100000,,RPQQOLNLLHGGFBJ38CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A17-11,10.86,商,,,1090803,土地1建物1車位1,十一層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,132.66,2,2,1,有,無,11520000,98437,坡道平面,25.79,1000000,,RPRQOLNLLHGGFBJ48CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A17-12,10.86,商,,,1090718,土地1建物1車位1,十二層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,133.32,2,2,1,有,無,11780000,98999,坡道平面,26.45,1200000,,RPTQOLNLLHGGFBJ68CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A17-13,10.86,商,,,1090725,土地1建物1車位1,十三層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,133.32,2,2,1,有,無,11690000,99092,坡道平面,26.45,1100000,,RPUQOLNLLHGGFBJ78CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A17-15,10.86,商,,,1090521,土地1建物1車位1,十五層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,133.32,2,2,1,有,無,11630000,97595,坡道平面,26.45,1200000,,RPVQOLNLLHGGFBJ88CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A18-13,15.23,商,,,1090913,土地1建物1車位1,十三層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,179.75,3,2,2,有,無,16090000,97761,坡道平面,27.44,1200000,,RPWQOLNLLHGGFBJ98CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A19-09,8.89,商,,,1090817,土地1建物1車位1,九層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,113.24,3,1,1,有,無,9560000,97477,坡道平面,26.45,1100000,,RPXQOLNLLHGGFBJ09CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A02-11,6.07,商,,,1081027,土地1建物1車位1,十一層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,84.75,1,1,1,有,無,6780000,95712,坡道平面,26.45,1200000,,RPOROLNLLHGGFBJ28CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A19-11,9.17,商,,,1090413,土地1建物1車位2,十一層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,139.69,3,1,1,有,無,10760000,96324,坡道平面,52.9,2400000,,RPPROLNLLHGGFBJ38CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A19-12,8.89,商,,,1090909,土地1建物1車位1,十二層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,113.24,3,1,1,有,無,9670000,98744,坡道平面,26.45,1100000,,RPQROLNLLHGGFBJ48CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A19-15,8.89,商,,,1090530,土地1建物1車位1,十五層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,113.24,3,1,1,有,無,9620000,97016,坡道平面,26.45,1200000,,RPRROLNLLHGGFBJ58CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A02-12,6.07,商,,,1081107,土地1建物1車位1,十二層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,84.75,1,1,1,有,無,6850000,96913,坡道平面,26.45,1200000,,RPSROLNLLHGGFBJ68CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號B02-17,6.21,商,,,1090201,土地1建物1車位2,十七層,25,辦公商業大樓,住商用,鋼骨鋼筋混凝土造,,114.47,0,0,0,無,無,8840000,107845,坡道平面,52.9,2200000,,RPTROLNLLHGGFBJ78CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A02-13,6.07,商,,,1090426,土地1建物1車位1,十三層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,84.75,1,1,1,有,無,6820000,96398,坡道平面,26.45,1200000,,RPVROLNLLHGGFBJ98CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號B02-18,5.64,商,,,1090823,土地1建物1車位0,十八層,25,辦公商業大樓,住商用,鋼骨鋼筋混凝土造,,61.57,0,0,0,無,無,7060000,114666,,0.0,0,,RPWROLNLLHGGFBJ09CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號B02-19,5.92,商,,,1081112,土地1建物1車位1,十九層,25,辦公商業大樓,住商用,鋼骨鋼筋混凝土造,,88.02,0,0,0,無,無,7720000,105896,坡道平面,26.45,1200000,,RPXROLNLLHGGFBJ56CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A02-14,6.07,商,,,1081113,土地1建物1車位1,十四層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,84.75,1,1,1,有,無,6780000,97427,坡道平面,26.45,1100000,,RPOSOLNLLHGGFBJ38CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號B02-20,5.92,商,,,1090602,土地1建物1車位1,二十層,25,辦公商業大樓,住商用,鋼骨鋼筋混凝土造,,89.01,0,0,0,無,無,7920000,109144,坡道平面,27.44,1200000,,RPPSOLNLLHGGFBJ48CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A02-15,6.07,商,,,1090530,土地1建物1車位1,十五層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,84.75,1,1,1,有,無,7000000,99485,坡道平面,26.45,1200000,,RPQSOLNLLHGGFBJ58CB
