鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
桃園區,建物,桃園市桃園區德華街106之1號4樓,0.0,住,,,1100328,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860815,104.61,3,2,2,有,有,有,12300,118,,0.0,0,管理費由承租人負擔1899元整,RPPRMLKMLHGGFAH77CC
桃園區,建物,桃園市桃園區民安路73巷17之5號,0.0,住,,,1100325,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780123,209.56,4,2,2,有,有,無,25000,119,,0.0,0,,RPRRMLKMLHGGFAH97CC
桃園區,房地(土地+建物)+車位,桃園市桃園區國強一街198之1號11樓,11.84,住,,,1100315,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980815,153.01,3,2,2,有,有,有,21000,137,坡道平面,30.12,0,,RPSRMLKMLHGGFAH08CC
桃園區,建物,桃園市桃園區同德十街４２號五樓,0.0,住,,,1100313,土地0建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850212,113.23,2,2,2,有,有,有,18000,159,坡道平面,0.0,0,租金含管理費。車位面積無法分算。,RPTRMLKMLHGGFAH18CC
桃園區,建物,桃園市桃園區中埔二街116號5樓,0.0,住,,,1100329,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921121,94.28,2,2,1,有,有,有,17000,180,,0.0,0,,RPXRMLKMLHGGFAH58CC
八德區,建物,桃園市八德區介壽路二段1233巷48弄14衖8號2樓,0.0,,特定專用區,特定目的事業用地,1100329,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810817,119.39,3,2,1,有,有,有,12500,105,,0.0,0,管理費由承租人負擔1000元整,RPVNMLLMLHGGFFH58CC
八德區,建物,桃園市八德區仁德一路69號十三樓,0.0,其他,,,1100228,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040720,92.56,3,2,1,有,有,有,17500,189,,0.0,0,社會住宅 租賃車位一個租金另計,RPWOMLLMLHGGFFH78CC
八德區,建物,桃園市八德區中正路166號十四樓,0.0,商,,,1100308,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040123,158.24,4,2,2,有,有,有,17000,107,,0.0,0,社會住宅,RPXOMLLMLHGGFFH88CC
蘆竹區,建物,桃園市蘆竹區上興路369號二樓之1,0.0,商,,,1100220,土地0建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940301,108.92,3,2,2,有,有,有,14000,129,,0.0,0,社會住宅 租賃車位一個租金另計,RPWOMLLMLHGGFEH68CC
蘆竹區,建物,桃園市蘆竹區忠孝西路182巷37號八樓,0.0,住,,,1100224,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010426,89.74000000000001,2,2,1,有,有,有,19000,212,,0.0,0,社會住宅 租賃車位一個租金另計,RPXOMLLMLHGGFEH78CC
蘆竹區,建物,桃園市蘆竹區大竹路449巷1弄32號,0.0,住,,,1100204,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0700201,99.36,4,2,2,有,無,有,17000,171,,0.0,0,社會住宅,RPPPMLLMLHGGFEH08CC
蘆竹區,建物,桃園市蘆竹區長春路98號九樓之2,0.0,住,,,1100208,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870515,149.01,3,2,2,有,有,有,16000,107,,0.0,0,社會住宅 租賃車位一個租金另計,RPUPMLLMLHGGFEH58CC
大園區,建物,桃園市大園區皇家七街18號,0.0,住,,,1100304,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0701226,120.18,7,3,3,有,有,有,27000,225,,0.0,0,社會住宅,RPXPMLLMLHGGFEH88CC
大園區,建物,桃園市大園區中正東路三段336巷85之1號三樓,0.0,,一般農業區,甲種建築用地,1100305,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080307,76.63,2,2,1,有,無,有,16000,209,,0.0,0,社會住宅 租賃車位一個租金另計,RPSQMLLMLHGGFEH48CC
楊梅區,建物,桃園市楊梅區永平路210巷5號3樓,0.0,住,,,1100328,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830316,90.12,2,2,1,有,無,有,8000,89,,0.0,0,,RPQPMLLMLHGGFDH08CC
楊梅區,建物,桃園市楊梅區青山一街105之5號九樓,0.0,住,,,1100228,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,117.81,3,2,2,有,有,有,17500,149,,0.0,0,社會住宅 租賃車位一個租金另計,RPUPMLLMLHGGFDH48CC
楊梅區,房地(土地+建物)+車位,桃園市楊梅區四維二路76號3樓,17.01,住,,,1100326,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091015,110.59,2,2,1,有,有,有,15000,136,坡道平面,24.46,0,管理費由承租人負擔1000元整,RPXPMLLMLHGGFDH78CC
楊梅區,建物,桃園市楊梅區中山北路一段494巷76號十四樓,0.0,住,,,1100310,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091218,124.36,3,2,2,有,無,有,15000,121,,0.0,0,社會住宅 租賃車位一個租金另計,RPPQMLLMLHGGFDH08CC
平鎮區,建物,桃園市平鎮區南平路230號13樓之1,0.0,住,,,1100319,土地0建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030603,119.58,2,2,1,有,有,有,14000,117,坡道平面,32.63,0,,RPVNMLLMLHGGFGH68CC
平鎮區,建物,桃園市平鎮區廣泰路262之5號13樓,0.0,住,,,1100325,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060803,75.68,2,2,1,有,有,有,14000,185,,0.0,0,,RPXNMLLMLHGGFGH88CC
龜山區,建物,桃園市龜山區文興路52號十樓,0.0,其他,,,1100223,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0870922,71.35,3,2,2,有,有,有,17500,245,,0.0,0,社會住宅 租賃車位一個租金另計,RPXNMLLMLHGGFHH98CC
龜山區,房地(土地+建物),桃園市龜山區文三三街6巷21號,70.89,住,,,1100319,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0880402,215.97,4,4,3,有,無,有,36000,167,,0.0,0,,RPOOMLLMLHGGFHH18CC
龜山區,建物,桃園市龜山區山鶯路3巷38弄7號2樓,0.0,住,,,1100317,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690403,94.02,4,2,2,有,無,有,9100,97,,0.0,0,,RPPOMLLMLHGGFHH28CC
龜山區,建物,桃園市龜山區樂善三路102號七樓之3,0.0,其他,,,1100305,土地0建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090924,86.15,2,2,1,有,有,有,13000,151,,0.0,0,社會住宅 租賃車位一個租金另計,RPVOMLLMLHGGFHH88CC
龜山區,房地(土地+建物),桃園市龜山區文化二路１７號２樓,66.95,住,,,1100330,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831222,174.93,4,2,3,有,無,有,34133,195,,0.0,0,,RPWOMLLMLHGGFHH98CC
龜山區,建物,桃園市龜山區萬壽路二段745號三樓,0.0,其他,,,1100305,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691018,90.68,3,2,2,有,無,有,13000,143,,0.0,0,社會住宅,RPXOMLLMLHGGFHH09CC
龜山區,建物,桃園市龜山區樂善三路102號七樓之2,0.0,其他,,,1100225,土地0建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090924,86.15,2,2,1,有,有,有,13000,151,,0.0,0,社會住宅 租賃車位一個租金另計,RPPPMLLMLHGGFHH38CC
八德區,建物,桃園市八德區廣興一路2號,129.57,商,,,1100308,土地0建物1車位0,見其他登記事項,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,1040125,178.94,0,0,0,無,有,無,28000,156,,0.0,0,,RPUNMLLMLHGGFFH58DC
桃園區,建物,桃園市桃園區民光路80號2A房,0.0,住,,,1100330,土地0建物1車位0,二層,4,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0690214,20.86,1,1,1,有,無,有,8500,407,,0.0,0,,RPOQMLLMLHGGFAH67CC
桃園區,建物,桃園市桃園區中平路99之1號十三樓,0.0,商,,,1100226,土地0建物1車位0,十三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840406,112.8,3,2,2,有,無,有,15000,133,,0.0,0,社會住宅,RPRQMLLMLHGGFAH97CC
桃園區,建物,桃園市桃園區法院後街20號二樓,0.0,住,,,1100303,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090507,79.74000000000001,2,2,1,有,有,有,15000,188,,0.0,0,社會住宅 租賃車位一個租金另計,RPSQMLLMLHGGFAH08CC
桃園區,建物,桃園市桃園區大有路540號十五樓,0.0,住,,,1100304,土地0建物1車位0,十五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840419,48.75,0,0,0,無,無,有,10000,205,,0.0,0,社會住宅,RPUQMLLMLHGGFAH28CC
桃園區,建物,桃園市桃園區力行路385巷19號九樓,0.0,住,,,1100223,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821,76.51,2,1,1,有,有,無,20000,261,,0.0,0,社會住宅,RPORMLLMLHGGFAH77CC
桃園區,建物,桃園市桃園區文中東路83號四樓,0.0,住,,,1100222,土地0建物1車位0,四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070426,94.22999999999999,2,1,1,有,有,有,21000,223,,0.0,0,社會住宅 租賃車位一個租金另計,RPURMLLMLHGGFAH38CC
桃園區,房地(土地+建物),桃園市桃園區中正路1109號10樓,14.4,住,,,1100305,土地1建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930727,135.56,4,2,2,有,有,有,29000,214,,0.0,0,,RPWRMLLMLHGGFAH58CC
桃園區,建物,桃園市桃園區長壽街90號3號,0.0,住,,,1100321,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810325,51.0,3,2,3,有,有,有,10000,196,,0.0,0,含增建或未登記建物。；,RPOSMLLMLHGGFAH87CC
桃園區,建物,桃園市桃園區國強十三街80之1號八樓,0.0,其他,,,1100302,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950913,121.47,3,2,2,有,有,有,15000,123,,0.0,0,社會住宅 租賃車位一個租金另計,RPQSMLLMLHGGFAH08CC
桃園區,建物,桃園市桃園區興一街104號三樓,0.0,住,,,1100222,土地0建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820512,102.94,3,2,2,有,無,有,18000,175,,0.0,0,社會住宅,RPTSMLLMLHGGFAH38CC
桃園區,建物,桃園市桃園區大興西路二段26之1號二樓,0.0,住,,,1100303,土地0建物1車位0,二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830713,124.9,3,2,2,有,有,有,16000,128,,0.0,0,社會住宅,RPWSMLLMLHGGFAH68CC
桃園區,建物,桃園市桃園區慈雲街23號三樓,0.0,住,,,1100219,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780701,102.28,3,2,2,有,無,有,12000,117,,0.0,0,社會住宅,RPPTMLLMLHGGFAH08CC
桃園區,建物,桃園市桃園區安慶街133巷9號三樓,0.0,住,,,1100219,土地0建物1車位0,三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830411,93.32000000000001,3,2,2,有,無,有,16000,171,,0.0,0,社會住宅,RPRTMLLMLHGGFAH28CC
桃園區,建物,桃園市桃園區春日路1119號十三樓之3,0.0,住,,,1100301,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890831,111.87,2,1,1,有,無,有,14500,130,,0.0,0,社會住宅,RPTTMLLMLHGGFAH48CC
桃園區,建物,桃園市桃園區中正路48巷43號4樓之1,0.0,商,,,1100325,土地0建物1車位0,四層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0740215,24.67,1,1,1,有,有,有,6000,243,,0.0,0,,RPUTMLLMLHGGFAH58CC
桃園區,建物,桃園市桃園區中山東路70號3樓之3,0.0,住,,,1100325,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750527,93.32000000000001,2,1,1,有,有,有,14000,150,,0.0,0,管理費由承租人負擔1010元整,RPVTMLLMLHGGFAH68CC
桃園區,房地(土地+建物)+車位,桃園市桃園區法院後街26號5樓,21.18,住,,,1100329,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090507,139.31,3,2,2,有,有,有,22500,186,坡道平面,26.55,1500,管理費由承租人負擔2500元整,RPQUMLLMLHGGFAH28CC
桃園區,建物,桃園市桃園區大興西路二段7號五樓之3,0.0,住,,,1100306,土地0建物1車位0,五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840225,84.66,2,1,1,有,有,有,14000,165,,0.0,0,社會住宅,RPWUMLLMLHGGFAH88CC
桃園區,建物,桃園市桃園區林森路71巷3弄16號,0.0,住,,,1100224,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690811,88.16,3,2,2,有,無,有,14000,159,,0.0,0,社會住宅,RPPVMLLMLHGGFAH28CC
桃園區,建物,桃園市桃園區莊敬路二段189號2樓,0.0,住,,,1100329,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920819,73.94,2,2,1,有,有,有,15400,208,,0.0,0,,RPQVMLLMLHGGFAH38CC
桃園區,建物,桃園市桃園區復興路99號十六樓之6,0.0,商,,,1100311,土地0建物1車位0,十六層,21,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860322,60.60000000000001,2,1,1,有,有,有,10900,180,,0.0,0,社會住宅,RPRVMLLMLHGGFAH48CC
桃園區,建物,桃園市桃園區大有路183號十二樓之1,0.0,住,,,1100310,土地0建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860528,197.07,3,2,2,有,有,有,27000,137,,0.0,0,社會住宅 租賃車位一個租金另計,RPSVMLLMLHGGFAH58CC
桃園區,建物,桃園市桃園區青田街257巷10之2號,0.0,住,,,1100302,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780415,126.96000000000001,3,2,2,有,無,有,14000,110,,0.0,0,社會住宅,RPUVMLLMLHGGFAH78CC
桃園區,建物,桃園市桃園區莊敬路一段156之1號十樓,0.0,住,,,1100302,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830302,88.36,2,2,1,有,有,有,16000,181,,0.0,0,社會住宅 租賃車位一個租金另計,RPVVMLLMLHGGFAH88CC
中壢區,建物,桃園市中壢區中園路３６之７號十六樓,0.0,住,,,1100312,土地0建物1車位0,十六層,23,套房(1房1廳1衛),住家用,鋼筋混凝土造,0990522,46.93,1,1,1,有,有,有,10000,213,,0.0,0,租金含管理費。,RPQOMLLMLHGGFBH77CC
中壢區,建物,桃園市中壢區同慶路233號11樓,0.0,住,,,1100317,土地0建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931230,125.91,2,2,2,有,有,有,16000,127,坡道平面,19.86,0,,RPOPMLLMLHGGFBH67CC
中壢區,建物,桃園市中壢區新興路230巷15號9樓,0.0,商,,,1100328,土地0建物1車位0,九層,20,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040915,115.94,3,2,2,有,有,有,19000,164,,0.0,0,,RPUPMLLMLHGGFBH28CC
中壢區,建物,桃園市中壢區後寮二路201巷7號10樓,0.0,其他,,,1100226,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911230,82.17,2,2,1,有,有,有,13300,162,,0.0,0,社會住宅 租賃車位一個租金另計,RPVPMLLMLHGGFBH38CC
中壢區,建物,桃園市中壢區元化路268號六樓之17,0.0,住,,,1100303,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940301,51.690000000000005,0,0,0,無,有,有,11000,213,,0.0,0,社會住宅,RPRQMLLMLHGGFBH08CC
中壢區,房地(土地+建物)+車位,桃園市中壢區松勤路17號15樓之3,10.73,商,,,1100328,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090817,123.41,2,1,1,有,有,有,15000,122,坡道平面,30.49,0,管理費由承租人負擔，費用依管理委員會規定,RPRRMLLMLHGGFBH18CC
中壢區,建物,桃園市中壢區文化二路273巷16號二樓,0.0,住,,,1100226,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0940824,89.0,2,2,1,有,無,有,15000,169,,0.0,0,社會住宅 租賃車位一個租金另計,RPSRMLLMLHGGFBH28CC
觀音區,建物,桃園市觀音區仁德街120號二樓,0.0,,工業區,丁種建築用地,1100310,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1040430,90.65,2,2,1,有,有,有,12000,132,,0.0,0,社會住宅,RPWRMLLMLHGGFBH68CC
中壢區,建物,桃園市中壢區協同街46號三樓之10,0.0,住,,,1100305,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830502,33.05,0,0,0,無,無,有,5500,166,,0.0,0,社會住宅,RPOSMLLMLHGGFBH97CC
楊梅區,房地(土地+建物),桃園市楊梅區青山一街115號十五樓,15.88,住,,,1100326,土地1建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,91.87,2,2,1,有,有,無,13000,142,,0.0,0,,RPSNMLLJMHGGFDH87CC
蘆竹區,建物,桃園市蘆竹區南山路1段31號7樓之8,0.0,,,,1100303,土地0建物1車位0,七層,20,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840925,34.629999999999995,1,0,1,有,有,有,7000,202,,0.0,0,含管理費、稅金或水電等費用。；,RPRNMLLJMHGGFEH87CC
大園區,房地(土地+建物),桃園市大園區五福路41號,405.0,,鄉村區,乙種建築用地,1100309,土地3建物1車位0,見其他登記事項,1,廠辦,住家用,鋼筋混凝土造,0880106,154.05,0,0,0,無,無,有,83000,539,,0.0,0,,RPSNMLLJMHGGFEH97CC
蘆竹區,建物,桃園市蘆竹區南山路一段125號14樓之2,0.0,工,,,1100215,土地0建物1車位0,十四層,17,其他,見其他登記事項,鋼筋混凝土造,1040713,83.97999999999999,2,2,1,有,有,有,31000,369,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPWNMLLJMHGGFEH38CC
大園區,建物,桃園市大園區中正東路一段163巷36弄42之2號,0.0,,特定農業區,甲種建築用地,1100317,土地0建物1車位0,一層,1,其他,住家用,磚造,0630718,54.9,2,1,1,有,無,有,6800,124,,0.0,0,,RPQOMLLJMHGGFEH87CC
中壢區,房地(土地+建物),桃園市中壢區南園二路288號,20.72,住,,,1100305,土地1建物1車位0,一層,13,店面(店鋪),商業用,鋼筋混凝土造,1001109,112.94,0,0,0,無,無,無,28000,248,,0.0,0,,RPWQMLLJMHGGFBH48DC
平鎮區,房地(土地+建物),桃園市平鎮區金山街71號,121.16,住,,,1100307,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,0690320,121.16,5,2,2,有,無,有,20000,165,,0.0,0,,RPROMLLJMHGGFGH18CC
中壢區,房地(土地+建物),桃園市中壢區黃興街91號7樓,122.0,住,,,1100312,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,加強磚造,0580607,122.0,3,2,2,有,無,有,13000,107,,0.0,0,,RPTQMLLJMHGGFBH08CC
中壢區,房地(土地+建物),桃園市中壢區龍崗路二段34號1樓,58.1,商,,,1100304,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0690822,58.1,0,0,0,無,無,有,48000,826,,0.0,0,,RPXQMLLJMHGGFBH48CC
中壢區,建物,桃園市中壢區中山東路三段２３０巷６號七樓之２,0.0,住,,,1100314,土地0建物1車位0,七層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821130,69.50999999999999,1,1,1,有,有,有,6500,94,,0.0,0,,RPPRMLLJMHGGFBH77CC
桃園區,建物,桃園市桃園區中埔六街165之1號9樓,0.0,住,,,1100321,土地0建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930723,159.46,4,2,2,有,有,有,26500,166,坡道平面,27.36,0,含管理費、稅金或水電等費用。；,RPQOMLLJMHGGFAH47CC
桃園區,建物,桃園市桃園區桃一街51巷3之5號,0.0,住,,,1100311,土地0建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800102,143.84,4,2,2,有,有,有,15200,106,坡道平面,0.0,2500,社會住宅車位另租,RPQQMLLJMHGGFAH67CC
桃園區,建物,桃園市桃園區安慶街１３３巷２５號十二樓,0.0,住,,,1100318,土地0建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830411,75.42,2,2,1,有,有,有,17000,225,,0.0,0,租金含管理費。,RPORMLLJMHGGFAH57CC
平鎮區,房地(土地+建物),桃園市平鎮區環南路二段262號3樓之1,79.75,住,,,1100319,土地1建物1車位0,三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840421,79.75,3,2,2,有,無,有,9000,113,,0.0,0,,RPQNMLMJMHGGFGH08CC
平鎮區,房地(土地+建物),桃園市平鎮區廣義街25巷30號7樓,91.85,住,,,1100320,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861117,91.85,3,2,2,有,無,有,20000,218,,0.0,0,,RPRNMLMJMHGGFGH18CC
桃園區,房地(土地+建物),桃園市桃園區正光二街8巷26號,17.17,住,,,1100310,土地1建物1車位0,一層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1100104,86.71,0,0,0,無,有,有,25000,288,,0.0,0,,RPPNMLMJMHGGFAH37CC
桃園區,房地(土地+建物),桃園市桃園區介壽路3之2號14樓,6.39,住,,,1100304,土地1建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,48.169999999999995,1,1,1,有,有,有,12000,249,,0.0,0,含管理費、稅金或水電等費用。；,RPRNMLNJMHGGFAH67CC
桃園區,房地(土地+建物),桃園市桃園區介壽路3之8號3樓,8.77,住,,,1100311,土地1建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,66.42,2,1,1,有,有,有,13000,196,,0.0,0,含管理費、稅金或水電等費用。；,RPSNMLNJMHGGFAH77CC
蘆竹區,土地,坑子段赤塗崎小段422-28地號,313.09,其他,,,1100331,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,50000,160,,0.0,0,,RPPNMLPJMHGGFEH08CC
楊梅區,建物,桃園市楊梅區金山街368巷28號七樓,0.0,住,,,1100309,土地0建物1車位1,七層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060802,125.31,2,2,1,有,有,有,14000,112,坡道平面,31.7,0,,RPPNMLPJMHGGFDH97CC
楊梅區,建物,桃園市楊梅區金山街368巷40號8樓,0.0,住,,,1100312,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060802,116.97,2,2,1,有,有,有,13500,115,坡道平面,29.75,0,,RPQNMLPJMHGGFDH08CC
楊梅區,建物,桃園市楊梅區梅獅路一段480號,0.0,住,,,1100317,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0830503,172.19,4,3,4,有,無,有,18000,105,,0.0,0,,RPRNMLPJMHGGFDH18CC
楊梅區,建物,桃園市楊梅區金山街306號十二樓,0.0,住,,,1100311,土地0建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040525,160.48,3,2,2,有,有,有,18500,115,坡道平面,34.25,0,,RPSNMLPJMHGGFDH28CC
楊梅區,建物,桃園市楊梅區四維路171號六樓之9,0.0,住,,,1100320,土地0建物1車位0,六層,11,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0960726,41.96,1,1,1,有,有,有,8000,191,,0.0,0,,RPTNMLPJMHGGFDH38CC
楊梅區,建物,桃園市楊梅區梅獅路二段156巷5號三樓,0.0,住,,,1100321,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940115,114.99000000000001,3,2,2,有,有,有,11000,96,,0.0,0,,RPVNMLPJMHGGFDH58CC
楊梅區,建物,桃園市楊梅區楊湖路一段773巷70弄80衖50號,0.0,,山坡地保育區,丙種建築用地,1100328,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0970221,189.46,5,3,4,有,無,有,15000,79,,0.0,0,,RPWNMLPJMHGGFDH68CC
桃園區,房地(土地+建物),桃園市桃園區中正路1249號8樓之4,11.1,住,,,1100308,土地1建物1車位0,八層,22,辦公商業大樓,見其他登記事項,見其他登記事項,0810323,128.86,0,0,0,無,有,有,35000,272,,0.0,0,含管理費、稅金或水電等費用。；租金為兩周繳納一次，每次17500元,RPPNMLPJMHGGFAH67CC
龍潭區,建物,桃園市龍潭區高原路367巷160號,0.0,,山坡地保育區,丁種建築用地,1100315,土地0建物1車位0,見其他登記事項,1,工廠,工業用,鋼造,0770407,562.6,0,0,0,無,無,無,95000,,,0.0,0,含增建或未登記建物。；,RPXQMLQJMHGGFCH09CC
平鎮區,房地(土地+建物)+車位,桃園市平鎮區福壽路20號9樓,64.19,住,,,1100401,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080820,64.19,2,1,1,有,有,無,17000,265,坡道平面,42.01,0,,RPPOMLQJMHGGFGH48CC
龜山區,建物,桃園市龜山區大同路111號3樓,92.0,住,,,1100401,土地0建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0821111,66.85,3,0,1,有,無,無,18000,269,,0.0,0,,RPWNMLQJMHGGFHH56CC
